Time,Distance,Corr Speed,Math G Force Lat Filtered
s,m,km/h,G
,,,
,,,
208.3,13446,100.82,1.139
208.35,13448,100.65,0.921
208.4,13449,100.91,0.67
208.45,13450,101.4,0.389
208.5,13452,101.84,0.091
208.55,13453,102.2,-0.216
208.6,13455,102.38,-0.518
208.65,13456,102.41,-0.804
208.7,13458,102.26,-1.065
208.75,13459,101.77,-1.292
208.8,13460,101.4,-1.483
208.85,13462,101.09,-1.632
208.9,13463,100.36,-1.742
208.95,13465,99.54,-1.813
209,13466,98.95,-1.852
209.05,13468,98.39,-1.861
209.1,13469,98.09,-1.847
209.15,13470,98.84,-1.816
209.2,13472,99.42,-1.773
209.25,13473,98.98,-1.719
209.3,13474,99.12,-1.657
209.35,13476,99.96,-1.589
209.4,13477,100.3,-1.521
209.45,13479,100.62,-1.455
209.5,13480,101.53,-1.396
209.55,13482,102.51,-1.344
209.6,13483,103.75,-1.302
209.65,13485,105.41,-1.268
209.7,13486,107.08,-1.24
209.75,13488,108.41,-1.218
209.8,13489,109.51,-1.197
209.85,13491,110.89,-1.175
209.9,13492,112.09,-1.151
209.95,13494,113.15,-1.124
210,13495,114.56,-1.095
210.05,13497,116.03,-1.063
210.1,13499,117.31,-1.03
210.15,13500,118.7,-0.995
210.2,13502,120.24,-0.959
210.25,13504,121.76,-0.923
210.3,13506,123.24,-0.888
210.35,13507,124.57,-0.854
210.4,13509,125.95,-0.821
210.45,13511,127.35,-0.789
210.5,13513,128.41,-0.758
210.55,13514,129.53,-0.727
210.6,13516,130.61,-0.697
210.65,13518,131.36,-0.666
210.7,13520,132.29,-0.634
210.75,13522,133.4,-0.6
210.8,13524,134.3,-0.564
210.85,13526,135.38,-0.526
210.9,13528,136.76,-0.486
210.95,13530,138.02,-0.445
211,13532,139.07,-0.403
211.05,13534,140.13,-0.361
211.1,13535,141.26,-0.318
211.15,13537,142.36,-0.275
211.2,13540,143.56,-0.233
211.25,13542,144.73,-0.191
211.3,13544,145.9,-0.151
211.35,13546,147.15,-0.112
211.4,13548,148.44,-0.076
211.45,13550,149.51,-0.044
211.5,13552,150.36,-0.016
211.55,13554,151.09,0.008
211.6,13556,152.18,0.027
211.65,13558,153.52,0.041
211.7,13561,154.51,0.052
211.75,13563,155.62,0.059
211.8,13565,156.78,0.062
211.85,13567,157.76,0.061
211.9,13569,158.64,0.057
211.95,13572,159.7,0.051
212,13574,160.75,0.044
212.05,13576,161.68,0.036
212.1,13579,162.71,0.029
212.15,13581,163.81,0.025
212.2,13583,164.87,0.022
212.25,13586,165.86,0.024
212.3,13588,166.84,0.028
212.35,13590,167.42,0.035
212.4,13593,167.96,0.045
212.45,13595,168.94,0.056
212.5,13597,169.86,0.067
212.55,13600,170.64,0.078
212.6,13602,171.54,0.087
212.65,13605,172.51,0.094
212.7,13607,173.38,0.097
212.75,13610,174.17,0.097
212.8,13612,175.02,0.095
212.85,13614,175.94,0.089
212.9,13617,176.89,0.081
212.95,13619,177.7,0.07
213,13622,178.52,0.058
213.05,13624,179.4,0.044
213.1,13627,180.26,0.03
213.15,13630,181.15,0.015
213.2,13632,181.94,0.001
213.25,13635,182.72,-0.012
213.3,13637,183.49,-0.023
213.35,13640,184.33,-0.032
213.4,13643,185.3,-0.039
213.45,13645,186.17,-0.043
